year,county,state,sex_and_age_total_population,sex_and_age_total_population_male,sex_and_age_total_population_female,sex_and_age_total_population_sex_ratio_males_per_1,sex_and_age_total_population_under_5_years,sex_and_age_total_population_5_to_9_years,sex_and_age_total_population_10_to_14_years,sex_and_age_total_population_15_to_19_years,sex_and_age_total_population_20_to_24_years,sex_and_age_total_population_25_to_34_years,sex_and_age_total_population_35_to_44_years,sex_and_age_total_population_45_to_54_years,sex_and_age_total_population_55_to_59_years,sex_and_age_total_population_60_to_64_years,sex_and_age_total_population_65_to_74_years,sex_and_age_total_population_75_to_84_years,sex_and_age_total_population_85_years_and_over,sex_and_age_total_population_median_age_years,sex_and_age_total_population_under_18_years,sex_and_age_total_population_16_years_and_over,sex_and_age_total_population_18_years_and_over,sex_and_age_total_population_21_years_and_over,sex_and_age_total_population_62_years_and_over,sex_and_age_total_population_65_years_and_over,sex_and_age_total_population_18_years_and_over.1,sex_and_age_total_population_18_years_and_over_mal,sex_and_age_total_population_18_years_and_over_fem,sex_and_age_total_population_18_years_and_over_sex,sex_and_age_total_population_65_years_and_over.1,sex_and_age_total_population_65_years_and_over_mal,sex_and_age_total_population_65_years_and_over_fem,sex_and_age_total_population_65_years_and_over_sex,race_total_population,race_total_population_one_race,race_total_population_two_or_more_races,race_total_population_one_race.1,race_total_population_one_race_white,race_total_population_one_race_black_or_african_am,race_total_population_one_race_american_indian_and,race_total_population_one_race_american_indian_and.1,race_total_population_one_race_american_indian_and.2,race_total_population_one_race_american_indian_and.3,race_total_population_one_race_american_indian_and.4,race_total_population_one_race_asian,race_total_population_one_race_asian_asian_indian,state_fips,county_fips,race_total_population_one_race_asian_chinese,race_total_population_one_race_asian_filipino,race_total_population_one_race_asian_japanese,race_total_population_one_race_asian_korean,race_total_population_one_race_asian_vietnamese,race_total_population_one_race_asian_other_asian,race_total_population_one_race_native_hawaiian_and,race_total_population_one_race_native_hawaiian_and.1,race_total_population_one_race_native_hawaiian_and.2,race_total_population_one_race_native_hawaiian_and.3,race_total_population_one_race_native_hawaiian_and.4,race_total_population_one_race_some_other_race,race_total_population_two_or_more_races.1,race_total_population_two_or_more_races_white_and_,race_total_population_two_or_more_races_white_and_.1,race_total_population_two_or_more_races_white_and_.2,race_total_population_two_or_more_races_black_or_a,race_alone_or_in_combination_with_one_or_more_othe,race_alone_or_in_combination_with_one_or_more_othe.1,race_alone_or_in_combination_with_one_or_more_othe.2,race_alone_or_in_combination_with_one_or_more_othe.3,race_alone_or_in_combination_with_one_or_more_othe.4,race_alone_or_in_combination_with_one_or_more_othe.5,race_alone_or_in_combination_with_one_or_more_othe.6,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_total_population_hispa,hispanic_or_latino_and_race_total_population_hispa.1,hispanic_or_latino_and_race_total_population_hispa.2,hispanic_or_latino_and_race_total_population_hispa.3,hispanic_or_latino_and_race_total_population_hispa.4,hispanic_or_latino_and_race_total_population_not_h,hispanic_or_latino_and_race_total_population_not_h.1,hispanic_or_latino_and_race_total_population_not_h.2,hispanic_or_latino_and_race_total_population_not_h.3,hispanic_or_latino_and_race_total_population_not_h.4,hispanic_or_latino_and_race_total_population_not_h.5,hispanic_or_latino_and_race_total_population_not_h.6,hispanic_or_latino_and_race_total_population_not_h.7,hispanic_or_latino_and_race_total_population_not_h.8,hispanic_or_latino_and_race_total_population_not_h.9,total_housing_units,citizen_voting_age_population_citizen_18_and_over_,citizen_voting_age_population_citizen_18_and_over_.1,citizen_voting_age_population_citizen_18_and_over_.2
2021,Limestone County,Alabama,101217,50760,50457,100.6,5423,6109,6884,6448,5334,13386,14109,14378,6926,6943,9391,4611,1275,40.2,22713,81507,78504,75022,19440,15277,78504,39382,39122,100.7,15277,6878,8399,81.9,101217,96926,4291,96926,78382,13258,819,120,0,0,68,1814,797,1,83,337,182,9,185,296,8,90,74,0,3,13,2563,4291,1224,779,171,60,101217,82381,14836,1852,2062,390,4241,101217,6257,4501,341,62,1353,94960,76199,13112,507,1814,77,79,3172,607,2565,41768,77012,38670,38342
2021,Lowndes County,Alabama,10334,4966,5368,92.5,641,620,653,630,619,1217,1159,1233,882,715,1134,632,199,42.5,2331,8270,8003,7741,2359,1965,8003,3714,4289,86.6,1965,850,1115,76.2,10334,10297,37,10297,2566,7731,0,0,0,0,0,0,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,37,15,0,0,10,10334,2593,7756,10,0,0,12,10334,20,4,9,0,7,10314,2566,7715,0,0,0,0,33,8,25,4833,7937,3682,4255
2021,Macon County,Alabama,19490,8967,10523,85.2,900,809,1071,1891,2280,2037,1755,2154,1369,1276,2402,1210,336,39.3,3374,16538,16116,14120,4788,3948,16116,7233,8883,81.4,3948,1650,2298,71.8,19490,19113,377,19113,3244,15793,4,1,0,0,0,32,0,1,87,0,10,0,11,0,11,0,0,0,0,0,40,377,98,96,0,17,19490,3593,16038,223,32,0,100,19490,103,85,18,0,0,19387,3210,15778,4,32,0,13,350,20,330,9684,16033,7170,8863
2021,Madison County,Alabama,382149,187919,194230,96.8,22119,22334,24766,25003,25268,53395,47702,50149,29035,25257,34065,17142,5914,38.6,83830,307931,298319,283072,70916,57121,298319,145189,153130,94.8,57121,25364,31757,79.9,382149,365603,16546,365603,254837,92793,2053,1023,122,0,0,9884,1795,1,89,2362,814,713,1260,1251,1689,225,54,50,40,81,5811,16546,3571,3175,2812,1248,382149,269077,99412,7448,13499,754,10187,382149,19809,10759,3632,590,4828,362340,244907,91865,1884,9764,203,835,12882,1189,11693,167859,289292,140139,149153
2021,Marengo County,Alabama,19397,9328,10069,92.6,1276,1142,1223,1366,1346,1750,2221,2408,1445,1398,2225,1137,460,41.7,4401,15591,14996,14235,4530,3822,14996,6971,8025,86.9,3822,1693,2129,79.5,19397,18985,412,18985,8798,9942,50,20,0,0,0,104,104,1,91,0,0,0,0,0,0,0,0,0,0,0,91,412,112,127,0,0,19397,9210,10054,177,104,2,262,19397,534,498,0,0,36,18863,8659,9941,21,104,0,0,138,1,137,9850,14886,6881,8005
2021,Marion County,Alabama,29392,14630,14762,99.1,1464,1546,1984,1889,1504,3269,3289,4173,2554,1607,3406,2077,630,44.4,6184,23996,23208,22274,7036,6113,23208,11386,11822,96.3,6113,2772,3341,83.0,29392,28755,637,28755,26925,1168,71,41,2,0,0,79,0,1,93,0,22,0,57,0,0,0,0,0,0,0,512,637,113,183,36,36,29392,27526,1340,309,119,0,758,29392,771,525,10,49,187,28621,26714,1168,71,79,0,0,589,198,391,14131,23036,11341,11695
2021,Marshall County,Alabama,97179,48293,48886,98.8,6830,6200,7294,6676,5421,11763,11539,12329,6683,6051,9787,5050,1556,39.0,24643,75325,72536,69212,19838,16393,72536,35582,36954,96.3,16393,7215,9178,78.6,97179,93053,4126,93053,86307,2832,475,124,0,0,0,645,211,1,95,180,55,0,0,153,46,38,37,1,0,0,2756,4126,363,1103,120,8,97179,90390,3255,1651,779,78,5214,97179,14251,7491,510,74,6176,82928,77604,2762,182,644,38,133,1565,57,1508,41129,67598,32857,34741
2021,Mobile County,Alabama,414620,198400,216220,91.8,26908,26189,28103,26716,26424,57246,50339,50096,27240,27899,41223,19753,6484,38.3,97825,328077,316795,301284,84445,67460,316795,148761,168034,88.5,67460,29447,38013,77.5,414620,403231,11389,403231,238047,149530,2060,312,0,32,5,8368,563,1,97,1035,918,129,187,3925,1611,71,32,0,1,38,5155,11389,3115,3006,1385,268,414620,248489,153813,5855,10373,289,8076,414620,12318,4779,1954,818,4767,402302,233004,148637,2009,8271,71,1292,9018,815,8203,184218,311168,145833,165335
2021,Monroe County,Alabama,20115,9620,10495,91.7,1023,1051,1408,1611,1155,1808,2332,2630,1369,1639,2363,1370,356,43.6,4341,16473,15774,14763,5110,4089,15774,7342,8432,87.1,4089,1777,2312,76.9,20115,19798,317,19798,10882,8482,308,69,0,0,0,83,44,1,99,0,19,0,11,0,9,9,3,0,0,6,34,317,145,70,40,2,20115,11197,8684,435,123,9,39,20115,73,30,0,0,43,20042,10843,8482,308,83,9,0,317,5,312,10275,15723,7314,8409
2021,Montgomery County,Alabama,229072,108382,120690,89.8,15414,14737,15295,15160,15950,32649,29032,27326,15649,13191,21082,9517,4070,36.8,54308,181004,174764,165164,42203,34669,174764,80808,93956,86.0,34669,14542,20127,72.3,229072,222316,6756,222316,77725,134009,346,51,15,1,23,7408,1314,1,101,755,389,162,3282,686,820,16,16,0,0,0,2812,6756,2875,649,485,297,229072,83411,137860,1526,8368,104,4871,229072,8391,4804,794,118,2675,220681,74281,133588,238,7402,16,244,4912,503,4409,105139,168674,77762,90912
2021,Morgan County,Alabama,122608,60653,61955,97.9,7390,7995,7909,7652,6894,14852,15160,16357,8176,8762,12716,6298,2447,40.6,28403,97522,94205,90479,26901,21461,94205,46034,48171,95.6,21461,9405,12056,78.0,122608,117357,5251,117357,95132,16025,454,358,0,0,0,553,204,1,103,65,64,0,74,33,113,282,260,22,0,0,4911,5251,546,1688,293,150,122608,100001,16907,2618,1099,491,7167,122608,10610,7083,812,226,2489,111998,91597,15713,428,553,260,256,3191,345,2846,53086,90521,43966,46555
2021,Perry County,Alabama,8702,4012,4690,85.5,561,356,600,1038,587,802,935,974,562,581,1080,489,137,38.8,1847,7126,6855,5963,2105,1706,6855,3121,3734,83.6,1706,687,1019,67.4,8702,8694,8,8694,2569,6103,2,1,0,0,0,13,0,1,105,0,0,7,0,0,6,0,0,0,0,0,7,8,3,0,0,2,8702,2572,6111,4,13,0,10,8702,88,0,70,3,15,8614,2558,6033,2,13,0,0,8,3,5,4022,6768,3034,3734
2021,Pickens County,Alabama,19240,9190,10050,91.4,966,1011,1018,1150,1155,2365,2562,2608,1313,1452,2135,1023,482,43.0,3682,16016,15558,14927,4381,3640,15558,7293,8265,88.2,3640,1639,2001,81.9,19240,18908,332,18908,10996,7723,17,0,0,0,0,8,0,1,107,0,0,0,0,0,8,0,0,0,0,0,164,332,184,60,0,24,19240,11260,7967,135,50,31,225,19240,991,561,8,32,390,18249,10298,7601,17,8,0,18,307,5,302,8738,14800,7220,7580
2021,Pike County,Alabama,33176,15919,17257,92.2,1753,1985,1668,2854,5517,3812,3306,3516,1706,2000,2927,1472,660,31.9,6408,27482,26768,23299,6236,5059,26768,12582,14186,88.7,5059,2260,2799,80.7,33176,31931,1245,31931,18961,12115,129,18,0,0,0,652,290,1,109,260,7,3,23,43,26,0,0,0,0,0,74,1245,609,226,63,25,33176,20162,12821,396,818,52,301,33176,785,560,78,13,134,32391,18458,12082,129,645,0,8,1069,41,1028,15958,25921,12265,13656
2021,Randolph County,Alabama,21984,10757,11227,95.8,1255,1293,1335,1444,1248,2244,2452,2848,1411,1865,2699,1407,483,44.1,4720,17699,17264,16275,5781,4589,17264,8288,8976,92.3,4589,2045,2544,80.4,21984,21218,766,21218,16953,4080,16,10,0,0,0,12,12,1,111,0,0,0,0,0,0,0,0,0,0,0,157,766,313,177,120,0,21984,17693,4400,209,136,4,309,21984,641,383,114,46,98,21343,16453,4080,16,12,0,91,691,77,614,12356,17111,8203,8908
2021,Russell County,Alabama,58695,28352,30343,93.4,3969,3761,4163,3557,3362,8605,7539,7534,3869,3888,5284,2547,617,37.1,14089,46115,44606,42749,10986,8448,44606,21212,23394,90.7,8448,3578,4870,73.5,58695,56457,2238,56457,27696,26244,155,51,0,0,0,647,32,1,113,266,235,37,54,0,23,30,30,0,0,0,1685,2238,714,298,77,301,58695,29168,27882,837,949,158,2217,58695,3369,930,931,0,1508,55326,26111,25967,135,647,30,599,1837,149,1688,27219,44022,21067,22955
2021,St. Clair County,Alabama,90412,45224,45188,100.1,5103,5457,6438,5359,4621,11616,11949,12185,6797,5745,9486,4655,1001,40.5,20503,72294,69909,67139,18613,15142,69909,34514,35395,97.5,15142,6777,8365,81.0,90412,88551,1861,88551,77943,8610,348,184,0,0,0,498,186,1,115,32,157,0,0,0,123,14,14,0,0,0,1138,1861,654,359,483,0,90412,79801,9267,707,981,26,1491,90412,2263,1290,295,316,362,88149,77016,8610,348,498,14,146,1517,9,1508,37651,69412,34277,35135
2021,Shelby County,Alabama,220780,107228,113552,94.4,12163,14254,15519,15086,12686,26489,30418,31062,14365,14403,21506,9902,2927,39.7,51608,175825,169172,161042,42967,34335,169172,81116,88056,92.1,34335,15372,18963,81.1,220780,212514,8266,212514,173773,27758,688,136,0,0,0,4245,805,1,117,1061,313,47,448,1030,541,29,20,0,0,9,6021,8266,2457,879,1501,234,220780,181371,30928,2163,6078,275,8742,220780,12826,7251,1358,580,3637,207954,168865,27451,448,4232,29,1053,5876,743,5133,88480,163430,78130,85300
2021,Sumter County,Alabama,12482,5749,6733,85.4,752,593,733,1060,1628,1237,1174,1259,991,711,1349,802,193,35.8,2424,10261,10058,8881,2729,2344,10058,4547,5511,82.5,2344,993,1351,73.5,12482,12325,157,12325,3203,8899,16,0,0,0,0,163,0,1,119,71,4,0,0,0,88,0,0,0,0,0,44,157,13,9,0,65,12482,3274,8998,90,163,0,114,12482,152,103,0,30,19,12330,3100,8880,16,163,0,44,127,40,87,6340,9965,4502,5463
2021,Talladega County,Alabama,81850,39597,42253,93.7,4326,4911,4786,5273,5191,10381,9845,10884,4780,6870,9033,4474,1096,41.7,17227,66763,64623,61399,18624,14603,64623,31028,33595,92.4,14603,6610,7993,82.7,81850,79452,2398,79452,51584,26369,152,46,11,0,0,286,75,1,121,4,73,23,61,43,7,48,29,0,18,1,1013,2398,1291,453,341,13,81850,53918,27776,647,696,52,1235,81850,2004,1105,199,32,668,79846,50831,26254,152,286,19,42,2262,113,2149,37905,63544,30369,33175
2021,Tallapoosa County,Alabama,41284,20182,21102,95.6,2359,2623,2183,2525,2134,4518,4269,5423,3273,3120,5421,2585,851,45.1,8599,33757,32685,31150,10757,8857,32685,15683,17002,92.2,8857,4137,4720,87.6,41284,40330,954,40330,28593,11262,22,0,0,0,0,85,36,1,123,9,3,0,35,0,2,0,0,0,0,0,368,954,131,255,170,0,41284,29547,11414,319,280,12,712,41284,1016,761,10,5,240,40268,28352,11165,22,85,0,11,633,23,610,22603,32281,15521,16760
2021,Tuscaloosa County,Alabama,223945,108405,115540,93.8,13168,13408,13088,18877,24804,32588,27116,25237,12262,13326,18934,8594,2543,33.6,47508,181354,176437,158785,38082,30071,176437,84072,92365,91.0,30071,13159,16912,77.8,223945,218332,5613,218332,139957,72214,318,48,0,0,0,3791,793,1,125,986,383,108,238,660,623,46,21,0,25,0,2006,5613,916,846,598,280,223945,144909,74169,1614,4562,149,4819,223945,8842,5671,750,499,1922,215103,135591,72091,182,3663,46,185,3345,516,2829,99540,171483,81197,90286
2021,Walker County,Alabama,65194,32270,32924,98.0,3799,4224,4018,3955,3836,7819,7308,8474,4672,4581,7507,3597,1404,41.7,14619,52190,50575,48198,15244,12508,50575,24494,26081,93.9,12508,5567,6941,80.2,65194,62963,2231,62963,57781,3831,138,9,0,0,0,120,0,1,127,92,0,21,7,0,0,0,0,0,0,0,1093,2231,639,518,239,0,65194,59988,4513,684,363,114,1805,65194,1755,1008,118,47,582,63439,57171,3817,88,116,0,301,1946,436,1510,30093,50124,24166,25958
2021,Washington County,Alabama,15574,8017,7557,106.1,824,765,1004,1060,1090,1561,1617,2065,1117,1256,2156,918,141,43.9,3239,12852,12335,11542,3852,3215,12335,6296,6039,104.3,3215,1551,1664,93.2,15574,15124,450,15124,10255,3708,1118,145,0,86,0,18,0,1,129,2,16,0,0,0,0,0,0,0,0,0,25,450,208,165,26,1,15574,10684,3917,1334,94,0,25,15574,165,153,1,0,11,15409,10141,3707,1118,18,0,25,400,0,400,7793,12312,6294,6018
2021,Wilcox County,Alabama,10686,4956,5730,86.5,682,499,897,793,661,1188,1153,1249,748,700,1275,633,208,40.8,2530,8463,8156,7756,2595,2116,8156,3818,4338,88.0,2116,931,1185,78.6,10686,10491,195,10491,2905,7571,13,0,0,0,0,2,0,1,131,0,2,0,0,0,0,0,0,0,0,0,0,195,23,23,149,0,10686,3100,7594,36,151,0,0,10686,58,3,45,0,10,10628,2856,7571,4,2,0,0,195,0,195,5304,8139,3801,4338
2021,Winston County,Alabama,23650,11825,11825,100.0,1194,1350,1395,1334,1361,2503,2554,3211,2182,1492,2971,1740,363,45.4,4816,19473,18834,18129,5801,5074,18834,9302,9532,97.6,5074,2337,2737,85.4,23650,23060,590,23060,22248,217,133,36,0,0,0,50,8,1,133,6,10,18,0,0,8,16,0,16,0,0,396,590,99,266,55,0,23650,22838,342,449,105,16,540,23650,750,358,24,0,368,22900,22055,217,36,50,16,0,526,75,451,13083,18520,9116,9404
2021,Aleutians East Borough,Alaska,3409,2014,1395,144.4,122,103,151,158,277,438,525,694,301,241,272,80,47,43.2,482,2998,2927,2838,488,399,2927,1749,1178,148.5,399,214,185,115.7,3409,3016,393,3016,497,71,1505,0,0,0,0,712,0,2,13,0,663,13,20,16,0,11,0,0,0,11,220,393,2,250,12,7,3409,846,104,1799,770,15,303,3409,359,248,19,0,92,3050,436,60,1501,712,11,15,315,48,267,1113,2327,1383,944
2021,Aleutians West Census Area,Alaska,5251,2995,2256,132.8,162,215,148,264,624,867,759,1130,408,309,299,65,1,39.4,635,4673,4616,4407,501,365,4616,2663,1953,136.4,365,181,184,98.4,5251,4797,454,4797,1286,182,549,2,0,0,0,2406,0,2,16,5,2149,13,67,112,60,87,1,0,81,5,287,454,3,122,56,10,5251,1536,281,705,2625,173,409,5251,511,362,5,60,84,4740,1200,182,523,2404,87,0,344,19,325,1456,3243,1788,1455
2021,Anchorage Municipality,Alaska,292545,149648,142897,104.7,20218,20836,18642,18330,21207,49782,39381,35412,17632,17564,22365,8506,2670,34.3,71004,228844,221541,210634,43385,33541,221541,113260,108281,104.6,33541,15936,17605,90.5,292545,257966,34579,257966,176279,15668,21150,270,142,0,75,28339,559,2,20,1478,13281,657,2875,438,9051,8568,928,191,5781,1668,7962,34579,4394,12185,5651,1344,292545,206614,24072,38394,37623,11593,12677,292545,27783,13475,4390,1242,8676,264762,164211,15096,19827,27758,8399,1917,27554,1268,26286,118055,211439,108655,102784
2021,Bethel Census Area,Alaska,18514,9724,8790,110.6,1902,1923,1696,1640,1328,2771,2035,1867,987,981,985,330,69,28.6,6549,12625,11965,11092,1989,1384,11965,6351,5614,113.1,1384,694,690,100.6,18514,17926,588,17926,1769,171,15640,0,0,12,3,261,18,2,50,0,57,0,181,0,5,42,3,0,38,1,43,588,24,408,1,26,18514,2269,231,16188,284,94,97,18514,383,209,6,0,168,18131,1703,170,15427,257,42,0,532,0,532,5992,11817,6269,5548
2021,Bristol Bay Borough,Alaska,849,480,369,130.1,67,41,28,31,39,148,115,82,85,102,64,39,8,39.9,159,709,690,679,151,111,690,396,294,134.7,111,70,41,170.7,849,740,109,740,380,5,282,0,0,0,0,35,0,2,60,0,34,1,0,0,0,13,13,0,0,0,25,109,0,68,18,0,849,489,5,350,56,16,45,849,109,38,39,0,32,740,350,5,266,35,13,5,66,0,66,922,658,364,294
2021,Chugach Census Area,Alaska,7015,3641,3374,107.9,447,347,549,518,246,1143,848,810,366,793,716,167,65,38.1,1620,5505,5395,5148,1442,948,5395,2780,2615,106.3,948,495,453,109.3,7015,6441,574,6441,5106,116,405,81,0,0,0,440,0,2,63,16,395,4,0,25,0,77,0,10,41,26,297,574,7,291,64,0,7015,5542,123,807,563,215,355,7015,419,297,1,0,121,6596,5003,116,403,440,77,71,486,0,486,3626,5037,2647,2390
2021,Copper River Census Area,Alaska,2635,1374,1261,109.0,161,232,151,140,106,252,338,425,259,189,232,134,16,42.8,634,2023,2001,1916,481,382,2001,1113,888,125.3,382,210,172,122.1,2635,2288,347,2288,1535,3,728,3,0,0,0,15,0,2,66,0,2,0,11,0,2,0,0,0,0,0,7,347,0,191,11,0,2635,1870,3,982,61,0,117,2635,128,128,0,0,0,2507,1522,3,728,15,0,0,239,2,237,2676,1981,1110,871
2021,Denali Borough,Alaska,2187,1168,1019,114.6,48,22,87,106,268,234,310,340,200,314,184,64,10,45.3,194,2030,1993,1853,458,258,1993,1098,895,122.7,258,160,98,163.3,2187,1912,275,1912,1748,26,54,0,1,0,0,48,0,2,68,7,24,17,0,0,0,0,0,0,0,0,36,275,0,78,88,0,2187,1957,72,172,205,60,39,2187,13,4,0,0,9,2174,1742,26,54,48,0,32,272,0,272,1415,1881,1034,847
2021,Dillingham Census Area,Alaska,4899,2533,2366,107.1,464,451,413,356,332,762,594,420,293,263,388,125,38,30.4,1542,3502,3357,3151,746,551,3357,1767,1590,111.1,551,292,259,112.7,4899,4497,402,4497,793,66,3597,0,0,0,0,10,0,2,70,0,0,0,8,2,0,3,0,0,3,0,28,402,4,328,0,15,4899,1152,103,3986,34,16,32,4899,160,125,0,0,35,4739,706,66,3554,10,3,2,398,0,398,2406,3282,1703,1579
2021,Fairbanks North Star Borough,Alaska,97149,52667,44482,118.4,7282,7282,5546,6037,9659,17631,12454,10197,5450,4839,7564,2589,619,31.9,23383,75869,73766,68947,13648,10772,73766,40537,33229,122.0,10772,5565,5207,106.9,97149,88142,9007,88142,70888,4428,7366,155,133,7,156,3269,89,2,90,546,955,272,923,94,390,568,176,0,323,69,1623,9007,1429,3165,1207,104,97149,79191,6729,11542,5211,1086,3482,97149,8016,4458,1467,171,1920,89133,66420,4221,6854,3205,568,442,7423,639,6784,42870,71805,39660,32145
2021,Haines Borough,Alaska,2098,1120,978,114.5,91,172,290,110,4,156,295,275,113,154,327,95,16,41.8,655,1499,1443,1435,515,438,1443,817,626,130.5,438,215,223,96.4,2098,1989,109,1989,1808,0,140,0,0,0,0,39,0,2,100,0,11,0,0,0,28,0,0,0,0,0,2,109,5,17,48,2,2098,1912,41,196,124,0,2,2098,138,137,0,0,1,1960,1672,0,140,39,0,0,109,0,109,1450,1427,817,610
2021,Hoonah-Angoon Census Area,Alaska,2327,1310,1017,128.8,67,73,110,72,103,312,235,372,230,221,386,130,16,50.7,287,2069,2040,1999,697,532,2040,1178,862,136.7,532,331,201,164.7,2327,2023,304,2023,1136,45,812,2,0,0,0,30,0,2,105,20,10,0,0,0,0,0,0,0,0,0,0,304,7,208,14,8,2327,1422,69,1070,71,15,16,2327,230,116,37,0,77,2097,1032,45,749,30,0,0,241,0,241,1699,1996,1148,848
2021,Juneau City and Borough,Alaska,32240,16412,15828,103.7,1779,1926,1903,1927,1878,5112,4391,4208,2447,2193,3074,1101,301,38.6,6744,26235,25496,24372,5838,4476,25496,12995,12501,104.0,4476,2110,2366,89.2,32240,27628,4612,27628,20873,322,3259,0,30,48,0,2153,60,2,110,151,1651,37,85,0,169,435,3,4,100,328,586,4612,140,1971,616,21,32240,25087,742,6045,3271,754,1572,32240,2270,1004,303,130,833,29970,20152,311,3195,2104,435,87,3686,421,3265,13987,24593,12433,12160
2021,Kenai Peninsula Borough,Alaska,58711,30695,28016,109.6,3441,3708,3755,3558,2971,7246,7163,7206,4074,5098,7161,2490,840,41.4,13174,47005,45537,43748,13355,10491,45537,23970,21567,111.1,10491,5479,5012,109.3,58711,54425,4286,54425,47378,409,4385,204,32,0,6,1060,8,2,122,113,635,76,77,3,148,213,17,104,62,30,980,4286,164,2514,418,12,58711,51529,743,7218,1660,469,1803,58711,2560,1571,137,46,806,56151,46205,361,4352,1053,210,463,3507,203,3304,32406,44886,23767,21119
2021,Ketchikan Gateway Borough,Alaska,13939,7191,6748,106.6,714,949,800,857,818,1874,1817,1751,1121,1013,1499,533,193,40.3,3020,11267,10919,10486,2782,2225,10919,5641,5278,106.9,2225,1101,1124,98.0,13939,12573,1366,12573,8970,111,2060,29,0,0,24,1182,37,2,130,10,1112,7,3,9,4,32,7,5,6,14,218,1366,50,752,119,15,13939,10223,215,2984,1428,166,430,13939,790,446,63,50,231,13149,8706,108,1959,1149,32,42,1153,109,1044,6564,10598,5497,5101
2021,Kodiak Island Borough,Alaska,13218,6967,6251,111.5,914,1126,869,674,728,2213,2051,1378,865,899,965,329,207,35.2,3254,10251,9964,9487,2027,1501,9964,5328,4636,114.9,1501,731,770,94.9,13218,11598,1620,11598,6924,139,1460,0,0,4,0,2913,3,2,150,4,2853,24,24,5,0,15,13,0,2,0,147,1620,54,602,115,30,13218,8240,286,2424,3434,162,495,13218,1177,606,2,18,551,12041,6266,118,1448,2913,15,74,1207,55,1152,5750,8801,4742,4059
2021,Kusilvak Census Area,Alaska,8354,4545,3809,119.3,1061,940,936,739,603,1254,791,782,388,370,348,120,22,24.0,3411,5255,4943,4565,731,490,4943,2738,2205,124.2,490,225,265,84.9,8354,8155,199,8155,278,2,7789,0,0,4,0,8,0,2,158,0,5,0,3,0,0,9,8,0,1,0,69,199,0,161,0,9,8354,449,25,7974,11,16,83,8354,86,86,0,0,0,8268,274,2,7781,8,9,0,194,9,185,2335,4922,2720,2202
2021,Lake and Peninsula Borough,Alaska,986,450,536,84.0,77,74,73,64,64,164,150,76,73,73,63,27,8,33.2,260,751,726,687,142,98,726,329,397,82.9,98,40,58,69.0,986,925,61,925,240,22,632,0,0,0,0,27,0,2,164,0,27,0,0,0,0,3,0,0,3,0,1,61,0,48,8,5,986,296,27,685,35,3,1,986,1,0,1,0,0,985,240,22,632,27,3,1,60,0,60,1398,692,299,393
2021,Matanuska-Susitna Borough,Alaska,106807,55662,51145,108.8,7205,7981,8491,7332,6002,14989,14700,12998,7409,6644,9076,3033,947,35.9,28583,81514,78224,74528,16836,13056,78224,40895,37329,109.6,13056,6550,6506,100.7,106807,97571,9236,97571,86075,1426,6653,123,134,2,47,1787,45,2,170,196,588,111,248,31,568,396,101,138,79,78,1234,9236,526,4867,1094,68,106807,94876,2407,12460,3698,939,2678,106807,5761,2974,788,296,1703,101046,82994,1399,6445,1774,316,380,7738,518,7220,49810,77027,40370,36657
2021,Nome Census Area,Alaska,10070,5269,4801,109.7,947,973,1042,799,687,1533,1236,1028,644,419,528,201,33,29.0,3480,6932,6590,6195,968,762,6590,3522,3068,114.8,762,395,367,107.6,10070,9457,613,9457,1467,90,7755,46,0,2,0,126,8,2,180,2,15,0,50,22,29,2,0,0,2,0,17,613,7,401,68,13,10070,2047,110,8244,263,17,62,10070,202,138,15,5,44,9868,1439,87,7644,123,2,0,573,5,568,4092,6541,3497,3044
2021,North Slope Borough,Alaska,10865,6466,4399,147.0,735,895,842,761,625,1865,1462,1444,869,571,620,135,41,33.5,2989,8269,7876,7500,1045,796,7876,4925,2951,166.9,796,463,333,139.0,10865,10119,746,10119,3108,92,6004,0,0,0,0,587,21,2,185,80,369,0,86,0,31,207,17,0,189,1,121,746,16,389,109,46,10865,3714,186,6547,733,277,217,10865,438,141,43,13,241,10427,3065,92,5820,587,207,6,650,0,650,2622,7490,4767,2723
2021,Northwest Arctic Borough,Alaska,7776,4184,3592,116.5,775,803,791,623,494,1258,815,801,351,470,383,182,30,28.7,2771,5299,5005,4692,910,595,5005,2721,2284,119.1,595,288,307,93.8,7776,7470,306,7470,870,87,6386,0,0,3,0,99,0,2,188,0,65,6,13,7,8,9,9,0,0,0,19,306,35,143,15,3,7776,1162,128,6575,158,19,85,7776,197,161,11,10,15,7579,797,87,6361,99,9,0,226,1,225,2728,4937,2697,2240
2021,Petersburg Borough,Alaska,3368,1744,1624,107.4,178,167,169,158,158,399,325,311,333,226,565,341,38,49.0,601,2828,2767,2630,1098,944,2767,1417,1350,105.0,944,456,488,93.4,3368,3006,362,3006,2175,34,222,29,0,0,0,560,0,2,195,37,291,70,35,65,62,5,2,0,3,0,10,362,9,142,25,3,3368,2435,54,402,707,120,47,3368,191,108,30,6,47,3177,2044,34,202,560,5,7,325,6,319,1749,2547,1323,1224
