year,county,state,number_sex_and_age_total_population,number_sex_and_age_total_population_male,number_sex_and_age_total_population_female,number_sex_and_age_total_population_under_5_years,number_sex_and_age_total_population_5_to_9_years,number_sex_and_age_total_population_10_to_14_years,number_sex_and_age_total_population_15_to_19_years,number_sex_and_age_total_population_20_to_24_years,number_sex_and_age_total_population_25_to_34_years,number_sex_and_age_total_population_35_to_44_years,number_sex_and_age_total_population_45_to_54_years,number_sex_and_age_total_population_55_to_59_years,number_sex_and_age_total_population_60_to_64_years,number_sex_and_age_total_population_65_to_74_years,number_sex_and_age_total_population_75_to_84_years,number_sex_and_age_total_population_85_years_and_o,number_sex_and_age_total_population_median_age_yea,number_sex_and_age_total_population_18_years_and_o,number_sex_and_age_total_population_21_years_and_o,number_sex_and_age_total_population_62_years_and_o,number_sex_and_age_total_population_65_years_and_o,number_sex_and_age_total_population_18_years_and_o.1,number_sex_and_age_total_population_18_years_and_o.2,number_sex_and_age_total_population_18_years_and_o.3,number_sex_and_age_total_population_65_years_and_o.1,number_sex_and_age_total_population_65_years_and_o.2,number_sex_and_age_total_population_65_years_and_o.3,number_race_total_population,number_race_total_population_one_race,number_race_total_population_two_or_more_races,number_race_one_race,number_race_one_race_white,number_race_one_race_black_or_african_american,number_race_one_race_american_indian_and_alaska_na,number_race_one_race_american_indian_and_alaska_na.1,number_race_one_race_american_indian_and_alaska_na.2,number_race_one_race_american_indian_and_alaska_na.3,number_race_one_race_american_indian_and_alaska_na.4,number_race_one_race_asian,number_race_one_race_asian_asian_indian,number_race_one_race_asian_chinese,number_race_one_race_asian_filipino,number_race_one_race_asian_japanese,number_race_one_race_asian_korean,number_race_one_race_asian_vietnamese,state_fips,county_fips,number_race_one_race_asian_other_asian,number_race_one_race_native_hawaiian_and_other_pac,number_race_one_race_native_hawaiian_and_other_pac.1,number_race_one_race_native_hawaiian_and_other_pac.2,number_race_one_race_native_hawaiian_and_other_pac.3,number_race_one_race_native_hawaiian_and_other_pac.4,number_race_one_race_some_other_race,number_race_two_or_more_races,number_race_two_or_more_races_white_and_black_or_a,number_race_two_or_more_races_white_and_american_i,number_race_two_or_more_races_white_and_asian,number_race_two_or_more_races_black_or_african_ame,number_race_alone_or_in_combination_with_one_or_mo,number_race_alone_or_in_combination_with_one_or_mo.1,number_race_alone_or_in_combination_with_one_or_mo.2,number_race_alone_or_in_combination_with_one_or_mo.3,number_race_alone_or_in_combination_with_one_or_mo.4,number_race_alone_or_in_combination_with_one_or_mo.5,number_race_alone_or_in_combination_with_one_or_mo.6,number_hispanic_or_latino_and_race_total_populatio,number_hispanic_or_latino_and_race_total_populatio.1,number_hispanic_or_latino_and_race_total_populatio.2,number_hispanic_or_latino_and_race_total_populatio.3,number_hispanic_or_latino_and_race_total_populatio.4,number_hispanic_or_latino_and_race_total_populatio.5,number_hispanic_or_latino_and_race_total_populatio.6,number_hispanic_or_latino_and_race_total_populatio.7,number_hispanic_or_latino_and_race_total_populatio.8,number_hispanic_or_latino_and_race_total_populatio.9,number_hispanic_or_latino_and_race_total_populatio.10,number_hispanic_or_latino_and_race_total_populatio.11,number_hispanic_or_latino_and_race_total_populatio.12,number_hispanic_or_latino_and_race_total_populatio.13,number_hispanic_or_latino_and_race_total_populatio.14,number_hispanic_or_latino_and_race_total_populatio.15,number_total_housing_units
2009,Forsyth County,North Carolina,346851,166411,180440,24779,23169,23010,24579,22759,45266,50116,50582,22244,16152,22565,15768,5862,37.1,261742,246867,53110,44195,261742,122873,138869,44195,17873,26322,346851,342289,4562,342289,226502,87052,1017,318,73,0,0,5069,989,1640,676,316,481,503,37,67,464,259,26,132,0,101,22390,4562,1265,859,581,423,346851,230315,89343,2669,5834,339,23364,346851,34632,23549,2068,528,8487,312219,215325,86611,927,5042,259,633,3422,114,3308,152743
2009,Franklin County,North Carolina,57201,27981,29220,3733,4069,3758,4193,3072,7286,9079,8996,3619,3100,3679,2022,595,38.1,43211,40624,7820,6296,43211,21005,22206,6296,2582,3714,57201,56407,794,56407,38244,15165,161,14,0,0,0,235,40,8,83,36,0,56,37,69,12,21,13,8,0,0,2581,794,276,200,103,69,57201,38950,15608,530,401,34,2590,57201,3987,3060,326,148,453,53214,36907,15161,161,232,13,2,738,0,738,23901
2009,Gaston County,North Carolina,202149,97752,104397,13638,13540,13878,13347,11448,26054,30953,29403,13103,10555,14091,9061,3078,37.8,152543,145095,31816,26230,152543,72531,80012,26230,10493,15737,202149,199673,2476,199673,160489,28584,1063,188,40,0,27,2402,1019,496,143,36,55,171,37,71,482,117,9,75,0,33,7018,2476,1289,277,204,98,202149,162701,30219,1570,2762,142,7397,202149,10944,6514,1028,396,3006,191205,157338,28339,847,2317,117,245,2002,25,1977,87339
2009,Gates County,North Carolina,11555,5639,5916,653,730,966,847,659,969,1968,1811,590,771,932,517,142,41.6,8618,8186,2057,1591,8618,4175,4443,1591,716,875,11555,11409,146,11409,7102,4145,57,30,0,0,0,5,0,0,5,0,0,0,37,73,0,0,0,0,0,0,100,146,33,111,0,0,11555,7248,4178,168,7,2,100,11555,131,87,23,0,21,11424,7071,4145,57,5,0,0,146,0,146,4644
2009,Graham County,North Carolina,7964,3901,4063,423,401,589,568,393,687,1228,1123,464,635,808,478,167,42.1,6207,5946,1715,1453,6207,3007,3200,1453,621,832,7964,7903,61,7903,7154,21,608,439,0,0,0,0,0,0,0,0,0,0,37,75,0,44,0,44,0,0,76,61,0,10,0,0,7964,7185,51,618,0,65,106,7964,145,90,55,0,0,7819,7106,21,608,0,44,9,31,0,31,5578
2009,Granville County,North Carolina,55670,29722,25948,3254,3638,3610,3882,4056,7078,9261,8586,3413,2697,3524,2134,537,37.5,42731,39829,7620,6195,42731,23029,19702,6195,2518,3677,55670,55067,603,55067,33175,18584,264,45,0,0,0,297,166,31,3,0,25,49,37,77,23,18,0,0,18,0,2729,603,153,176,6,86,55670,33642,18930,580,314,54,2810,55670,3608,2929,159,61,459,52062,32372,18418,232,297,18,171,554,29,525,21605
2009,Greene County,North Carolina,20402,10842,9560,1248,1393,1190,1789,1024,3289,2978,2880,908,1188,1417,799,299,35.6,15644,14622,3090,2515,15644,8401,7243,2515,924,1591,20402,19846,556,19846,10284,7817,194,29,0,0,0,26,0,10,16,0,0,0,37,79,0,0,0,0,0,0,1525,556,318,38,35,26,20402,10804,8172,279,61,0,1653,20402,2492,2384,9,0,99,17910,9621,7817,194,26,0,0,252,0,252,7625
2009,Guilford County,North Carolina,464041,222410,241631,31336,29789,31123,34505,33084,65414,66949,65598,28405,22004,28658,19650,7526,36.0,353103,329533,68010,55834,353103,165717,187386,55834,22639,33195,464041,458186,5855,458186,281888,143560,2403,587,13,0,0,15632,2043,1705,640,346,1619,4446,37,81,4833,235,23,173,39,0,14468,5855,1976,684,699,919,464041,286090,147642,4717,16823,332,15171,464041,27592,18429,2093,572,6498,436449,269406,142156,2241,15521,89,1592,5444,509,4935,209392
2009,Halifax County,North Carolina,55118,26206,28912,3578,3645,3673,4020,3410,5859,7126,8270,3753,3092,4452,3207,1033,40.6,41648,39648,10473,8692,41648,19315,22333,8692,3346,5346,55118,53849,1269,53849,22704,28818,1741,25,0,0,0,316,190,0,71,0,5,14,37,83,36,0,0,0,0,0,270,1269,185,203,61,381,55118,23470,29753,2563,507,25,349,55118,728,289,265,8,166,54390,22413,28731,1713,316,0,39,1178,17,1161,26170
2009,Harnett County,North Carolina,108885,53328,55557,7973,7837,8579,9075,6602,16784,16715,14421,6000,4499,5979,3522,899,33.5,79500,73968,12696,10400,79500,38248,41252,10400,4278,6122,108885,105890,2995,105890,75218,23325,687,276,0,1,0,1018,48,252,111,63,230,103,37,85,211,149,19,20,0,110,5493,2995,740,663,261,653,108885,77344,24998,2175,1389,235,5941,108885,9171,6105,978,172,1916,99714,72112,23230,589,1007,133,107,2536,61,2475,45320
2009,Haywood County,North Carolina,56535,27055,29480,2914,3086,3362,3179,2747,5923,7504,8319,3780,4278,6126,3996,1321,44.6,45094,43419,14073,11443,45094,21203,23891,11443,4864,6579,56535,55973,562,55973,54246,707,408,195,0,0,0,156,0,0,79,8,0,21,37,87,48,11,0,11,0,0,445,562,200,179,76,45,56535,54763,975,655,264,11,484,56535,1156,805,128,49,174,55379,53680,680,364,152,0,0,503,17,486,31888
2009,Henderson County,North Carolina,100333,48408,51925,5963,5686,5828,5446,4768,10186,12631,13890,7207,6605,11081,8132,2910,44.6,79290,76451,25811,22123,79290,37468,41822,22123,9447,12676,100333,98724,1609,98724,89440,3211,339,89,0,0,0,793,104,233,169,40,122,57,37,89,68,9,9,0,0,0,4932,1609,299,250,125,61,100333,90720,3788,758,1018,26,5681,100333,8487,6731,268,119,1369,91846,86618,3153,281,773,9,157,855,89,766,49722
2009,Hertford County,North Carolina,23281,11334,11947,1496,1271,1349,1788,1951,2639,2911,3588,1449,1313,1862,1117,547,38.8,18101,16893,4318,3526,18101,8668,9433,3526,1369,2157,23281,22744,537,22744,8432,13873,265,19,0,0,0,108,48,7,27,6,7,3,37,91,10,1,0,0,0,1,65,537,87,68,0,268,23281,8680,14332,659,156,1,75,23281,478,289,24,21,144,22803,8071,13839,229,108,0,19,537,10,527,10034
2009,Hoke County,North Carolina,42410,21016,21394,3980,3362,3360,2831,3125,7409,6538,5244,2001,1491,1895,883,291,30.8,29978,28184,3980,3069,29978,14592,15386,3069,1284,1785,42410,40500,1910,40500,20301,14030,3624,334,0,6,27,454,46,56,83,14,45,10,37,93,200,0,0,0,0,0,2091,1910,405,509,190,402,42410,21726,14955,4659,702,16,2407,42410,4619,2366,1100,13,1140,37791,18268,13837,3602,454,0,140,1490,0,1490,15897
2009,Hyde County,North Carolina,5256,3283,1973,241,150,420,77,308,800,1071,751,371,191,434,300,142,40.7,4372,4366,1028,876,4372,2754,1618,876,405,471,5256,5244,12,5244,2970,2017,9,0,0,0,9,15,0,0,0,15,0,0,37,95,0,0,0,0,0,0,233,12,0,12,0,0,5256,2982,2017,21,15,0,233,5256,298,169,108,0,21,4958,2917,2005,9,15,0,0,12,0,12,3101
2009,Iredell County,North Carolina,150346,73498,76848,10341,10793,11298,10025,8194,17932,23818,22407,8303,8220,10412,6812,1791,38.1,111320,106225,23551,19015,111320,53429,57891,19015,7930,11085,150346,148554,1792,148554,123526,18517,424,167,0,0,0,2528,498,173,302,130,55,169,37,97,1201,176,50,105,0,21,3383,1792,732,314,273,124,150346,125118,19440,886,2834,231,3653,150346,8270,4944,844,322,2160,142076,119162,18414,337,2528,94,58,1483,22,1461,66821
2009,Jackson County,North Carolina,36447,18027,18420,1708,1636,1827,3854,4526,3663,4222,4885,2935,2016,3042,1690,443,37.1,30116,26363,6248,5175,30116,14770,15346,5175,2192,2983,36447,35688,759,35688,30565,852,3289,2607,18,0,21,337,94,17,30,0,65,99,37,99,32,76,0,56,20,0,569,759,118,438,0,151,36447,31142,1152,3878,337,76,621,36447,912,564,103,90,155,35535,30253,820,3268,337,76,85,696,0,696,23570
2009,Johnston County,North Carolina,156888,78102,78786,12360,11819,12354,10212,7994,22143,27106,21882,8527,7632,8828,4361,1670,35.5,113521,108417,18911,14859,113521,55715,57806,14859,6182,8677,156888,154639,2249,154639,122906,24496,449,71,0,0,0,831,273,146,126,32,98,100,37,101,56,0,0,0,0,0,5957,2249,456,622,204,261,156888,124752,25415,1443,1118,44,6501,156888,17017,12431,962,310,3314,139871,112543,24290,419,827,0,149,1643,50,1593,62191
2009,Jones County,North Carolina,10028,4815,5213,453,447,852,616,663,1005,1260,1585,580,768,987,579,233,42.4,7821,7444,2269,1799,7821,3740,4081,1799,753,1046,10028,9866,162,9866,6280,3359,16,2,0,0,0,0,0,0,0,0,0,0,37,103,0,0,0,0,0,0,211,162,127,23,0,12,10028,6430,3498,51,0,0,211,10028,388,213,24,54,97,9640,6157,3305,16,0,0,0,162,0,162,4813
2009,Lee County,North Carolina,57919,28387,29532,4596,3894,4087,3840,3199,6927,8396,8091,3761,2883,4340,2812,1093,38.1,42958,40803,9745,8245,42958,20768,22190,8245,3462,4783,57919,57120,799,57120,38453,11225,211,25,0,0,7,505,120,82,146,13,33,111,37,105,0,0,0,0,0,0,6726,799,264,138,0,233,57919,39014,11725,584,507,0,6888,57919,9119,6233,572,8,2306,48800,36229,11147,211,505,0,42,666,29,637,23306
2009,Lenoir County,North Carolina,56831,26900,29931,3861,4106,3636,3930,3054,6158,7274,8604,3949,3188,4830,3214,1027,40.7,42642,40770,10897,9071,42642,19416,23226,9071,3489,5582,56831,56127,704,56127,30854,22746,129,22,0,0,0,273,32,16,68,0,0,70,37,107,87,0,0,0,0,0,2125,704,369,94,31,79,56831,31376,23321,328,306,0,2230,56831,2812,2092,208,0,512,54019,30380,22701,89,273,0,3,573,0,573,28159
2009,Lincoln County,North Carolina,72728,36095,36633,4653,4868,5122,4968,3624,8791,11595,11213,4826,4133,5065,3036,834,38.9,54810,52497,11456,8935,54810,26984,27826,8935,3846,5089,72728,71832,896,71832,63960,4405,213,26,10,0,0,313,204,48,0,42,0,0,37,109,19,31,0,31,0,0,2910,896,223,178,91,0,72728,64837,4666,391,423,31,3295,72728,6042,3472,297,73,2200,66686,61155,4322,213,265,31,185,515,16,499,30915
2009,McDowell County,North Carolina,43587,21715,21872,2629,2683,2794,2679,2362,5613,6071,6651,3153,2223,3663,2387,679,40.0,33753,32399,7962,6729,33753,16503,17250,6729,2805,3924,43587,43210,377,43210,40320,1623,224,25,0,0,0,563,0,0,43,0,0,131,37,111,389,0,0,0,0,0,480,377,178,91,0,108,43587,40589,1909,423,563,0,480,43587,1957,1719,78,11,149,41630,38904,1533,224,563,0,39,367,0,367,19819
2009,Macon County,North Carolina,32607,15675,16932,1571,1577,1982,2002,1684,2869,3531,4696,2344,2684,4052,2664,951,47.5,26258,25241,9423,7667,26258,12344,13914,7667,3291,4376,32607,32275,332,32275,30817,459,66,23,0,0,0,173,0,119,0,30,24,0,37,113,0,6,6,0,0,0,754,332,38,178,41,0,32607,31122,520,248,214,6,829,32607,982,734,59,1,188,31625,30541,449,66,173,6,92,298,45,253,23204
2009,Madison County,North Carolina,20227,10021,10206,1017,1048,1257,1551,1316,2266,2683,2975,1429,1298,1820,1088,479,42.2,16209,14931,4138,3387,16209,7922,8287,3387,1479,1908,20227,20052,175,20052,19557,276,67,46,0,0,0,64,0,26,20,11,0,0,37,115,7,0,0,0,0,0,88,175,0,49,60,0,20227,19732,276,126,134,0,144,20227,354,252,34,0,68,19873,19307,276,67,64,0,12,147,38,109,10777
2009,Martin County,North Carolina,23699,10962,12737,1545,1511,1533,1512,1219,2462,3004,3737,1793,1434,2125,1214,610,42.6,18095,17411,4768,3949,18095,8166,9929,3949,1518,2431,23699,23306,393,23306,12402,10116,129,97,0,0,0,7,0,0,7,0,0,0,37,117,0,0,0,0,0,0,652,393,168,3,33,118,23699,12677,10448,296,40,0,677,23699,743,573,55,0,115,22956,12229,10076,129,7,0,147,368,0,368,11188
2009,Mecklenburg County,North Carolina,861189,421933,439256,70176,62184,57810,56412,56486,148214,141851,117126,44627,33417,39054,24628,9204,33.7,636865,603445,91307,72886,636865,307314,329551,72886,29723,43163,861189,845584,15605,845584,524557,248876,3229,519,46,13,23,34346,11710,4312,2056,1094,2752,6784,37,119,5638,184,86,66,0,32,34392,15605,5167,1849,2200,2583,861189,536018,258823,8878,37707,505,36268,861189,86641,40831,6188,2554,37068,774548,476421,245628,2710,34121,175,2900,12593,607,11986,388558
2009,Mitchell County,North Carolina,15690,7766,7924,815,978,684,995,892,1813,2015,2260,1043,1213,1553,1123,306,43.8,12534,12002,3541,2982,12534,6128,6406,2982,1251,1731,15690,15574,116,15574,15135,71,2,2,0,0,0,91,0,0,0,91,0,0,37,121,0,0,0,0,0,0,275,116,49,49,18,0,15690,15251,120,51,109,0,275,15690,581,536,45,0,0,15109,14854,71,2,91,0,0,91,0,91,8338
2009,Montgomery County,North Carolina,27456,13874,13582,1938,1668,2082,2158,1484,3171,3718,3853,2266,1312,2116,1217,473,38.4,20604,19403,4483,3806,20604,10298,10306,3806,1603,2203,27456,27255,201,27255,18496,5351,86,8,0,0,0,516,35,123,9,0,0,8,37,123,341,0,0,0,0,0,2806,201,31,87,24,59,27456,18638,5441,232,540,0,2806,27456,4167,3912,31,11,213,23289,17121,5334,77,516,0,40,201,0,201,14886
2009,Moore County,North Carolina,84280,40380,43900,4977,4959,5386,5087,4185,8231,10597,11471,5427,5785,8904,6856,2415,44.1,65680,62975,21621,18175,65680,30865,34815,18175,7874,10301,84280,83738,542,83738,68080,12498,513,50,0,0,0,591,0,46,95,2,120,99,37,125,229,6,6,0,0,0,2050,542,94,271,98,24,84280,68584,12639,808,712,6,2082,84280,4761,3414,341,60,946,79519,65527,12388,513,591,6,28,466,0,466,40689
2009,Nash County,North Carolina,92814,44403,48411,6268,6283,6432,6495,5391,10470,12854,14119,6154,5135,6901,4690,1622,39.0,69760,66095,15926,13213,69760,32711,37049,13213,5274,7939,92814,91793,1021,91793,54095,33659,318,52,0,0,0,789,125,80,304,79,69,46,37,127,86,0,0,0,0,0,2932,1021,468,207,54,45,92814,55041,34283,677,874,22,3056,92814,4239,3531,174,8,526,88575,53118,33553,318,789,0,53,744,15,729,41053
2009,New Hanover County,North Carolina,189463,91346,98117,11624,10172,10657,13367,20206,24244,25914,25975,11380,10932,13450,8609,2933,36.9,150611,138968,31364,24992,150611,71637,78974,24992,10614,14378,189463,186989,2474,186989,150667,29414,701,86,19,0,10,2221,339,573,335,71,315,440,37,129,148,37,37,0,0,0,3949,2474,1042,558,349,120,189463,153001,30820,1422,2610,50,4258,189463,6167,3828,687,164,1488,183296,148419,29292,636,2207,37,547,2158,0,2158,97235
2009,Northampton County,North Carolina,20611,9805,10806,1187,1225,1158,1388,1166,1774,2591,3212,1382,1576,2035,1367,550,44.4,16106,15479,4942,3952,16106,7506,8600,3952,1519,2433,20611,20348,263,20348,8333,11918,19,9,0,0,0,8,0,0,0,0,0,8,37,131,0,0,0,0,0,0,70,263,159,66,6,22,20611,8574,12109,117,14,0,70,20611,230,151,79,0,0,20381,8223,11877,19,8,0,0,254,0,254,10943
2009,Onslow County,North Carolina,165181,91315,73866,14662,10806,9057,15278,38895,20215,17327,15878,6477,5015,7096,3733,742,23.9,125184,107227,14485,11571,125184,70813,54371,11571,4965,6606,165181,159374,5807,159374,121091,27923,1093,514,0,83,0,3193,298,295,1060,509,292,169,37,133,570,130,13,72,0,45,5944,5807,1825,837,937,180,165181,125954,31040,2582,4716,268,7020,165181,11602,5035,3125,509,2933,153579,116513,27538,1005,3164,101,460,4798,230,4568,65345
2009,Orange County,North Carolina,124503,59064,65439,7263,6631,7428,12916,18596,13128,15739,17798,7302,5491,6402,4441,1368,32.2,98430,85694,15036,12211,98430,45784,52646,12211,5182,7029,124503,122309,2194,122309,94385,16747,483,79,15,0,0,7304,1690,2306,210,273,1734,164,37,135,927,21,0,9,0,12,3369,2194,682,441,487,85,124503,96309,17746,1122,7922,124,3650,124503,7165,4494,315,336,2020,117338,90843,16660,473,7267,12,228,1855,57,1798,54779
2009,Pamlico County,North Carolina,12470,6351,6119,526,454,804,640,649,1205,1567,1926,922,1101,1556,776,344,46.5,10224,9833,3305,2676,10224,5239,4985,2676,1250,1426,12470,12281,189,12281,9285,2819,43,3,0,0,0,21,0,0,17,4,0,0,37,137,0,0,0,0,0,0,113,189,60,91,7,10,12470,9457,2896,144,35,11,116,12470,175,155,0,0,20,12295,9229,2813,43,21,0,0,189,3,186,7353
2009,Pasquotank County,North Carolina,40334,19430,20904,3007,2522,2613,3002,3604,5461,5150,5410,2277,1954,2666,2125,543,34.9,30599,28156,6468,5334,30599,14469,16130,5334,2142,3192,40334,39792,542,39792,23236,15465,223,0,0,8,0,460,183,18,135,8,61,0,37,139,55,0,0,0,0,0,408,542,199,67,109,0,40334,23748,15712,308,587,18,539,40334,922,447,184,47,244,39412,22811,15456,223,460,0,24,438,44,394,16006
2009,Pender County,North Carolina,49408,24826,24582,2858,3111,2995,3263,2763,5713,7121,7526,3983,2642,4301,2309,823,40.5,38326,36549,9122,7433,38326,18914,19412,7433,3307,4126,49408,49077,331,49077,37593,9577,229,49,0,0,0,169,0,16,18,38,0,6,37,141,91,0,0,0,0,0,1509,331,127,136,37,0,49408,37903,9725,365,227,0,1519,49408,2628,2211,95,42,280,46780,36464,9577,229,169,0,20,321,0,321,25018
2009,Perquimans County,North Carolina,12367,5906,6461,597,575,773,1020,581,1028,1506,1828,952,967,1501,664,375,45.6,9905,9225,3021,2540,9905,4645,5260,2540,1082,1458,12367,12362,5,12362,8978,3298,0,0,0,0,0,0,0,0,0,0,0,0,37,143,0,0,0,0,0,0,86,5,0,0,0,0,12367,8983,3298,0,0,0,91,12367,128,107,12,9,0,12239,8941,3298,0,0,0,0,0,0,0,6745
2009,Person County,North Carolina,37301,18136,19165,2507,2281,2436,2502,2031,4250,5320,6078,2689,2119,2826,1460,802,40.6,28425,27148,6292,5088,28425,13451,14974,5088,2036,3052,37301,36769,532,36769,25782,10181,209,21,0,0,0,127,0,0,39,0,0,0,37,145,88,8,8,0,0,0,462,532,91,129,20,0,37301,26231,10428,398,230,8,611,37301,1076,812,160,0,104,36225,25173,10181,209,127,8,131,396,0,396,17048
2009,Pitt County,North Carolina,151931,72003,79928,10768,9854,9140,14194,21642,18563,19432,19143,8321,5896,8021,5229,1728,30.5,116413,103511,18136,14978,116413,53897,62516,14978,5881,9097,151931,148750,3181,148750,93009,50384,314,112,0,15,0,1863,848,386,179,195,139,46,37,147,70,0,0,0,0,0,3180,3181,1537,375,301,414,151931,95479,52771,1230,2286,0,3537,151931,6616,4482,760,127,1247,145315,90368,50107,314,1791,0,136,2599,61,2538,71848
2009,Polk County,North Carolina,19107,9225,9882,897,977,941,1148,717,1632,2318,3011,1527,1364,2119,1645,811,48.8,15470,15024,5372,4575,15470,7237,8233,4575,1975,2600,19107,18988,119,18988,17764,1048,35,0,0,0,0,56,13,7,10,0,10,16,37,149,0,0,0,0,0,0,85,119,0,61,0,0,19107,17838,1102,105,56,0,134,19107,788,623,102,0,63,18319,17114,1048,35,56,0,0,66,0,66,10322
2009,Randolph County,North Carolina,139443,68755,70688,9206,9156,10149,9300,7757,17068,21118,20649,8052,8612,9981,6081,2314,38.7,104870,100199,23277,18376,104870,51254,53616,18376,7766,10610,139443,137984,1459,137984,120265,8142,673,29,0,0,0,1194,82,85,67,21,12,104,37,151,823,0,0,0,0,0,7710,1459,565,439,162,36,139443,121657,8798,1172,1356,0,7943,139443,14029,11760,907,47,1315,125414,114622,7795,518,1194,0,73,1212,2,1210,59828
2009,Richmond County,North Carolina,45947,22593,23354,3167,3105,3167,3633,2818,5973,6061,6187,2738,2667,3340,2291,800,37.0,34393,32279,7877,6431,34393,16710,17683,6431,2594,3837,45947,45521,426,45521,28889,14073,910,138,0,0,0,387,229,0,34,11,59,0,37,153,54,0,0,0,0,0,1262,426,154,193,15,0,45947,29306,14291,1158,411,0,1262,45947,1996,1805,79,6,106,43951,28173,14036,910,387,0,30,415,0,415,21939
2009,Robeson County,North Carolina,127686,62202,65484,10476,9688,9538,10012,8929,17758,17464,16943,7025,6423,7667,4390,1373,33.4,91985,86158,17077,13430,91985,44053,47932,13430,5281,8149,127686,125167,2519,125167,41961,30411,46396,282,0,10,30,828,91,83,144,0,18,355,37,155,137,211,18,125,0,68,5360,2519,305,1178,91,435,127686,43762,31313,48351,1012,221,5687,127686,10385,9682,177,14,512,117301,36988,30328,46064,828,211,398,2484,292,2192,50357
2009,Rockingham County,North Carolina,92007,44400,47607,5554,6093,5786,5709,4849,10321,13174,14430,6298,5433,7463,5026,1871,41.0,70776,67925,17579,14360,70776,33408,37368,14360,5708,8652,92007,90929,1078,90929,70115,17487,300,105,0,0,0,325,61,47,17,15,88,39,37,157,58,27,27,0,0,0,2675,1078,342,274,159,22,92007,71150,18009,732,520,27,2810,92007,4549,3883,304,48,314,87458,68456,17303,231,313,27,145,983,61,922,42863
2009,Rowan County,North Carolina,137387,67586,69801,8665,8760,9487,9454,8651,16647,19888,20096,8505,7336,9935,7284,2679,38.8,104556,99611,23680,19898,104556,50831,53725,19898,8072,11826,137387,135521,1866,135521,108409,20750,304,93,0,0,0,1271,489,50,93,27,14,98,37,159,500,152,82,24,0,46,4635,1866,594,523,105,83,137387,109976,21715,1130,1534,334,4837,137387,8531,5496,365,164,2506,128856,104011,20682,260,1235,139,893,1636,75,1561,59437
2009,Rutherford County,North Carolina,63153,30176,32977,3796,3554,4482,4087,3180,7221,8653,9157,4526,3830,5571,3902,1194,41.1,48636,46575,12895,10667,48636,22838,25798,10667,4277,6390,63153,62489,664,62489,54464,6944,122,56,0,0,0,216,0,0,98,18,4,27,37,161,69,0,0,0,0,0,743,664,182,208,119,0,63153,55036,7218,330,383,0,850,63153,1424,877,122,21,404,61729,53735,6821,122,216,0,278,557,0,557,31886
2009,Sampson County,North Carolina,62996,31188,31808,4698,4924,4229,4299,3690,8340,8933,8641,3715,3297,4523,2813,894,36.6,46386,43949,10204,8230,46386,22708,23678,8230,3292,4938,62996,61345,1651,61345,35896,17592,898,51,30,0,0,286,55,13,12,7,112,50,37,163,37,48,48,0,0,0,6625,1651,201,413,10,156,62996,37252,18141,1561,326,68,7397,62996,9772,6759,666,8,2339,53224,33709,17402,815,286,48,61,903,54,849,26400
2009,Scotland County,North Carolina,36394,17452,18942,2574,2990,2301,3024,2253,4349,4928,5052,2353,2103,2458,1561,448,36.3,26989,24981,5601,4467,26989,12667,14322,4467,1726,2741,36394,35863,531,35863,18166,13847,3349,206,0,0,0,144,96,17,0,13,9,0,37,165,9,72,19,0,0,53,285,531,3,364,0,25,36394,18672,13959,3822,144,86,326,36394,518,274,13,0,231,35876,17901,13825,3333,144,72,111,490,0,490,15373
2009,Stanly County,North Carolina,59136,29328,29808,3590,3965,3718,4150,3791,6777,8501,8523,3838,3384,4767,3131,1001,39.2,45176,43005,10635,8899,45176,22097,23079,8899,3645,5254,59136,58438,698,58438,49351,6741,85,25,7,0,0,1230,281,52,101,18,70,0,37,167,708,0,0,0,0,0,1031,698,333,227,30,72,59136,49977,7146,384,1260,0,1067,59136,1942,1568,76,0,298,57194,48334,6671,75,1230,0,233,651,0,651,27162
2009,Stokes County,North Carolina,45916,22238,23678,2533,2849,2998,3059,2234,4962,7042,7426,2875,3144,3758,2285,751,41.2,35542,34191,8534,6794,35542,17004,18538,6794,2788,4006,45916,45545,371,45545,43022,2258,75,46,0,0,0,64,64,0,0,0,0,0,37,169,0,0,0,0,0,0,126,371,150,188,0,0,45916,43393,2408,263,64,0,159,45916,1086,886,23,49,128,44830,42104,2249,75,64,0,0,338,0,338,20600
2009,Surry County,North Carolina,72166,34968,37198,4628,4675,4972,4495,3540,8460,10274,10430,5072,3858,5965,4549,1248,40.5,54856,52501,13863,11762,54856,26288,28568,11762,4783,6979,72166,71385,781,71385,66424,2779,220,60,0,0,0,390,0,20,89,0,10,57,37,171,214,29,0,0,0,29,1543,781,351,207,68,0,72166,67158,3183,445,483,29,1667,72166,6526,5619,398,56,453,65640,61736,2577,220,390,29,118,570,0,570,32579
2009,Swain County,North Carolina,13367,6531,6836,878,720,949,749,769,1712,1737,1854,920,686,1239,845,309,40.5,10245,9943,2708,2393,10245,4791,5454,2393,1024,1369,13367,12988,379,12988,9127,118,3503,2002,0,0,0,93,9,6,0,78,0,0,37,173,0,0,0,0,0,0,147,379,17,362,0,0,13367,9506,135,3865,93,0,147,13367,366,201,42,14,109,13001,8949,118,3479,93,0,0,362,0,362,8107
